ItemIndex,Id,CategoryIdx,ColorIdx,GraphicIdx,NormPrice
867,296476017,86,17,0,0.0
868,296476018,86,5,18,0.0
869,296476019,86,23,18,0.0
870,296476022,86,24,18,0.0
871,297067002,65,1,25,0.0
872,297067003,121,11,8,0.0
873,297078001,121,1,0,0.0
874,297078002,121,1,15,0.0
875,297078005,121,0,25,0.0
876,297078008,65,0,15,0.0
877,297791001,100,1,25,0.0
878,297791002,100,1,15,0.0
879,297796002,92,1,25,0.0
880,297898002,118,2,7,0.0
881,299668015,118,2,7,0.0
882,299668017,118,7,7,0.0
883,299668018,118,5,7,0.0
884,299733001,34,1,25,0.0
885,299733007,34,5,25,0.0
886,299733008,34,31,25,0.0
887,299768001,48,22,15,0.0
888,299768002,48,1,25,0.0
889,299841003,48,1,25,0.0
890,299841004,48,49,25,0.0
891,300024006,118,7,7,0.0
892,300024009,118,5,7,0.0
893,300024013,118,2,7,0.0
894,300024016,118,5,7,0.0
895,300024017,118,20,7,0.0
896,300024037,118,47,7,0.0
897,300024042,118,5,7,0.0
898,300024045,118,47,7,0.0
899,300024047,118,2,7,0.0
900,300024048,118,5,7,0.0
901,300024056,118,20,7,0.0
902,300024058,118,7,7,0.0
903,300024063,118,2,7,0.0
904,300024064,118,5,7,0.0
905,300637004,48,1,25,0.0
906,300696001,48,1,25,0.0
907,300907006,60,7,0,0.0
908,300908002,60,1,25,0.0
909,300908003,60,1,25,0.0
910,300908004,60,7,25,0.0
911,300908009,60,1,25,0.0
912,300908010,60,11,25,0.0
913,301213001,17,1,25,0.0
914,301213007,17,19,25,0.0
915,301213011,17,24,0,0.0
916,301213013,17,1,25,0.0
917,301213014,17,19,25,0.0
918,301227002,100,1,25,0.0
919,301227017,100,1,15,0.0
920,301227019,100,7,15,0.0
921,301227023,100,5,15,0.0
922,301364029,92,16,25,0.0
923,301517004,52,42,0,0.0
924,301517018,52,16,0,0.0
925,301517036,52,5,26,0.0
926,301656013,34,2,7,0.0
927,301656017,34,15,7,0.0
928,301656018,34,2,25,0.0
929,301656026,34,2,7,0.0
930,301656028,34,2,7,0.0
931,301656029,34,5,7,0.0
932,301668004,121,1,20,0.0
933,301668005,121,17,20,0.0
934,301687001,121,1,25,0.0
935,301687009,121,29,25,0.0
936,301687012,121,19,25,0.0
937,301687013,121,1,25,0.0
938,301687016,121,4,25,0.0
939,301687018,121,42,25,0.0
940,301901001,25,1,27,0.0
941,302311022,105,18,25,0.0
942,302311024,105,11,15,0.0
943,302311026,105,5,15,0.0
944,302334001,8,5,25,0.0
945,302334003,8,19,25,0.0
946,302334005,8,1,25,0.0
947,304576027,110,17,6,0.0
948,304692003,100,17,25,0.0
949,304766005,100,23,25,0.0
950,304766007,100,7,25,0.0
951,304766008,100,23,25,0.0
952,304766009,100,7,15,0.0
953,304778007,100,11,11,0.0
954,304778008,100,42,13,0.0
955,304778009,100,17,13,0.0
956,304778010,100,11,0,0.0
957,304778011,100,47,0,0.0
958,304786005,100,7,0,0.0
959,304786006,100,24,0,0.0
960,304786007,100,29,0,0.0
961,304786008,100,7,0,0.0
962,304946034,118,16,25,0.0
963,305304008,92,20,25,0.0
964,305304010,92,2,25,0.0
965,305304019,92,1,25,0.0
966,305304020,92,2,25,0.0
967,305305010,118,20,7,0.0
968,305584002,123,47,25,0.0
969,305775003,121,42,25,0.0
970,305775005,121,1,25,0.0
971,305775022,121,29,25,0.0
972,305775023,121,23,25,0.0
973,305775024,121,19,25,0.0
974,305775025,121,4,25,0.0
975,305775031,121,24,25,0.0
976,305775032,121,5,25,0.0
977,305775041,121,24,25,0.0
978,305931001,65,1,25,0.0
979,306307002,110,47,25,0.0
980,306307005,110,9,15,0.0
981,306307019,110,24,15,0.0
982,306307020,110,1,26,0.0
983,306307043,110,23,15,0.0
984,306307076,110,47,26,0.0
985,306847002,65,1,25,0.0
986,306847007,65,7,25,0.0
987,306847008,65,5,0,0.0
988,306847009,65,1,15,0.0
989,306847010,65,5,25,0.0
990,306847011,65,1,15,0.0
991,306847013,65,5,25,0.0
992,307239001,123,1,25,0.0
993,307239004,123,19,25,0.0
994,307239005,123,1,25,0.0
995,307239010,123,0,25,0.0
996,307656008,92,5,15,0.0
997,307656018,92,17,15,0.0
998,307656020,92,40,15,0.0
999,307656023,92,1,15,0.0
1000,307656027,92,16,15,0.0
1001,307656029,92,16,15,0.0
1002,307847009,121,5,21,0.0
1003,307952006,60,1,25,0.0
1004,308154005,13,47,25,0.0
1005,308154007,13,47,25,0.0
1006,308154008,13,5,25,0.0
1007,308158008,13,47,25,0.0
1008,308158009,13,24,25,0.0
1009,308158014,13,24,25,0.0
1010,308158016,13,42,25,0.0
1011,309434006,86,17,0,0.0
1012,309434007,86,22,26,0.0
1013,309434009,86,17,15,0.0
1014,309434010,86,1,0,0.0
1015,309434011,86,5,0,0.0
1016,309434013,86,17,18,0.0
1017,309434014,86,23,18,0.0
1018,309434015,86,7,18,0.0
1019,309509009,60,1,25,0.0
1020,309864002,118,1,25,0.0
1021,309864010,118,5,7,0.0
1022,309864011,118,17,7,0.0
1023,309864012,118,5,7,0.0
1024,309864013,118,22,7,0.0
1025,309864014,118,5,7,0.0
1026,309864016,118,2,7,0.0
1027,310091014,83,19,8,0.0
1028,310091017,83,2,0,0.0
1029,310091018,83,21,0,0.0
1030,310091019,83,40,0,0.0
1031,310091020,83,27,0,0.0
1032,310091024,83,24,0,0.0
1033,310091025,83,26,0,0.0
1034,310091032,83,47,0,0.0
1035,310091033,83,15,0,0.0
1036,310091034,83,47,0,0.0
1037,310091035,83,48,0,0.0
1038,310091036,83,24,0,0.0
1039,310091038,83,24,0,0.0
1040,310091039,83,24,0,0.0
1041,310091040,83,20,0,0.0
1042,310091041,83,27,0,0.0
1043,310091042,83,24,0,0.0
1044,310091043,83,27,0,0.0
1045,310365019,89,24,25,0.0
1046,311059018,105,7,0,0.0
1047,311059024,105,15,0,0.0
1048,311059025,105,28,5,0.0
1049,311059026,105,42,0,0.0
1050,311059028,105,5,26,0.0
1051,311059029,105,5,26,0.0
1052,311059031,105,16,0,0.0
1053,311059032,105,17,0,0.0
1054,312058003,13,47,25,0.0
1055,312543001,65,1,28,0.0
1056,312543004,65,7,28,0.0
1057,312543005,65,11,28,0.0
1058,312829006,89,11,6,0.0
1059,312829007,89,1,6,0.0
1060,312829010,89,1,6,0.0
1061,312829011,89,24,6,0.0
1062,312878001,28,1,25,0.0
1063,312878005,28,16,25,0.0
1064,312878010,28,4,25,0.0
1065,315352006,34,1,25,0.0
1066,315352008,34,11,0,0.0
1067,315497001,54,1,25,0.0
1068,315497012,54,17,15,0.0
1069,315497016,54,6,25,0.0
1070,315497017,54,13,25,0.0
1071,315497018,54,1,15,0.0
1072,315509001,89,1,25,0.0
1073,315509020,89,1,25,0.0
1074,315509024,89,49,15,0.0
1075,315509032,89,16,15,0.0
1076,315509033,89,17,15,0.0
1077,315509036,89,6,25,0.0
1078,315795001,73,49,20,0.0
1079,315795004,73,49,20,0.0
1080,315795005,73,17,20,0.0
1081,315987003,54,1,25,0.0
1082,315987004,54,29,20,0.0
1083,315987005,54,7,15,0.0
1084,315987014,54,13,25,0.0
1085,315987015,54,5,25,0.0
1086,316008005,89,1,0,0.0
1087,316085001,79,1,25,0.0
1088,316085002,79,17,15,0.0
1089,316085013,79,13,26,0.0
1090,316242054,118,1,0,0.0
1091,316242055,118,1,0,0.0
1092,316441001,113,1,25,0.0
1093,316441005,113,47,25,0.0
1094,316441006,113,42,26,0.0
1095,316441008,113,6,26,0.0
1096,316441011,113,7,15,0.0
1097,316441012,113,20,26,0.0
1098,316441015,113,1,26,0.0
1099,316441016,113,42,26,0.0
1100,316441023,113,2,15,0.0
1101,316441024,113,1,26,0.0
1102,316441025,113,11,15,0.0
1103,316441033,113,17,15,0.0
1104,316441034,113,0,15,0.0
1105,316441036,113,29,26,0.0
1106,316441038,113,2,15,0.0
1107,316441039,113,16,26,0.0
1108,316471003,105,1,25,0.0
1109,316471020,105,23,15,0.0
1110,316553025,34,1,25,0.0
1111,316553026,34,47,26,0.0
1112,316553027,34,16,25,0.0
1113,316553030,34,28,25,0.0
1114,316657001,60,1,25,0.0
1115,316657008,60,17,25,0.0
1116,316657010,60,16,25,0.0
1117,316657013,60,0,25,0.0
1118,316657015,60,40,25,0.0
1119,317055012,127,1,29,0.0
1120,317348002,105,7,25,0.0
1121,317812001,95,1,25,0.0
1122,317812011,95,5,0,0.0
1123,317812012,95,5,0,0.0
1124,318035003,119,44,27,0.0
1125,318035009,119,5,0,0.0
1126,318035015,119,24,27,0.0
1127,318035017,119,1,27,0.0
1128,318035018,119,47,8,0.0
1129,318035022,119,44,0,0.0
1130,318035023,119,24,0,0.0
1131,318035025,119,44,0,0.0
1132,318035026,119,6,0,0.0
1133,318066004,54,1,25,0.0
1134,318066006,54,17,15,0.0
1135,318066013,54,24,25,0.0
1136,318066014,54,29,15,0.0
1137,318066016,54,24,25,0.0
1138,318238001,73,5,8,0.0
1139,318914001,118,1,25,0.0
1140,318914007,118,42,25,0.0
1141,318914012,118,21,25,0.0
1142,318914016,118,17,25,0.0
1143,318914017,118,5,0,0.0
1144,318914019,118,24,0,0.0
1145,318914025,118,7,0,0.0
1146,318914026,118,42,25,0.0
1147,318914029,118,24,0,0.0
1148,318951002,110,47,25,0.0
1149,318951018,110,17,25,0.0
1150,318951019,110,7,26,0.0
1151,318951020,110,22,26,0.0
1152,318951021,110,45,26,0.0
1153,318951022,110,5,26,0.0
1154,318951023,110,5,26,0.0
1155,318951024,110,27,26,0.0
1156,318951025,110,7,26,0.0
1157,318951026,110,5,26,0.0
1158,318951032,110,47,0,0.0
1159,319811019,61,47,26,0.0
1160,319811024,61,48,26,0.0
1161,319811026,61,5,0,0.0
1162,319811027,61,27,0,0.0
1163,319906001,98,49,25,0.0
1164,319906002,98,7,25,0.0
1165,319906005,98,49,4,0.0
1166,319906006,98,7,25,0.0
1167,319906007,98,49,25,0.0
1168,319906008,98,49,25,0.0
1169,319906009,98,7,25,0.0
1170,320524003,89,7,20,0.0
1171,320880001,15,49,25,0.0
1172,321249006,100,47,0,0.0
1173,321249007,100,11,0,0.0
1174,321249009,100,42,0,0.0
1175,321249010,100,17,0,0.0
1176,321591012,89,1,15,0.0
1177,321591013,89,7,15,0.0
1178,322017003,119,1,25,0.0
1179,322017015,119,23,0,0.0
1180,322017029,119,23,25,0.0
1181,322017030,119,49,0,0.0
1182,322017038,119,1,0,0.0
1183,322017039,119,40,0,0.0
1184,322017040,119,37,0,0.0
1185,322017043,119,1,0,0.0
1186,322322009,54,7,15,0.0
1187,322322010,54,1,25,0.0
1188,322322012,54,5,25,0.0
1189,322322014,54,13,25,0.0
1190,322322016,54,6,25,0.0
1191,323274002,100,1,29,0.0
1192,324375010,73,24,25,0.0
1193,324502001,54,1,25,0.0
1194,324502003,54,22,15,0.0
1195,324502008,54,24,25,0.0
1196,324502017,54,0,25,0.0
1197,324502018,54,11,15,0.0
1198,324502019,54,7,15,0.0
1199,324946001,121,1,25,0.0
1200,324963007,73,19,0,0.0
1201,324963025,73,1,25,0.0
1202,324963026,73,15,0,0.0
1203,324963028,73,40,0,0.0
1204,324963029,73,19,0,0.0
1205,324963030,73,24,25,0.0
1206,324963035,73,0,25,0.0
1207,324963036,73,1,0,0.0
1208,324963040,73,49,0,0.0
1209,324963051,73,19,0,0.0
1210,324963052,73,23,0,0.0
1211,324963055,73,1,25,0.0
1212,325027011,17,1,25,0.0
1213,325027016,17,40,25,0.0
1214,325087002,17,47,25,0.0
1215,325087018,17,0,25,0.0
1216,325087036,17,7,25,0.0
1217,325087041,17,42,25,0.0
1218,325087043,17,24,25,0.0
1219,325087044,17,11,25,0.0
1220,325087045,17,11,25,0.0
1221,325542015,86,47,4,0.0
1222,325542018,86,42,26,0.0
1223,325542020,71,20,26,0.0
1224,326885002,118,17,15,0.0
1225,326885010,118,1,25,0.0
1226,326885016,118,7,15,0.0
1227,326885022,118,5,25,0.0
1228,326885026,118,6,25,0.0
1229,326885027,118,2,25,0.0
1230,326885030,118,15,25,0.0
1231,326885032,118,16,25,0.0
1232,326885036,118,42,25,0.0
1233,326885037,118,2,25,0.0
1234,326885038,118,16,25,0.0
1235,326885046,118,6,15,0.0
1236,326885049,118,30,25,0.0
1237,326885050,118,5,25,0.0
1238,326885051,118,49,25,0.0
1239,326885053,118,48,25,0.0
1240,326885054,118,15,25,0.0
1241,327144031,121,22,20,0.0
1242,327144032,121,5,20,0.0
1243,327144033,121,5,20,0.0
1244,327144036,121,7,20,0.0
1245,327144038,121,5,0,0.0
1246,327144039,121,40,20,0.0
1247,327144042,121,28,0,0.0
1248,327310001,95,22,15,0.0
1249,327310002,95,1,25,0.0
1250,327310014,95,0,25,0.0
1251,327310015,95,24,25,0.0
1252,327310016,95,9,25,0.0
1253,327368019,65,1,25,0.0
1254,327368026,65,5,0,0.0
1255,327821003,65,1,25,0.0
1256,327821005,65,5,25,0.0
1257,327821020,65,24,25,0.0
1258,327821026,65,47,26,0.0
1259,327821028,65,35,25,0.0
1260,327821029,65,47,26,0.0
1261,327821030,65,5,25,0.0
1262,327821034,65,35,25,0.0
1263,327821035,65,22,26,0.0
1264,327821037,65,1,8,0.0
1265,327821045,65,24,25,0.0
1266,328480021,118,5,25,0.0
1267,329052020,9,47,14,0.0
1268,331062008,83,47,25,0.0
1269,331062009,83,42,25,0.0
1270,331072001,15,1,25,0.0
1271,331072005,15,1,25,0.0
1272,331093001,34,1,25,0.0
1273,331093002,34,1,15,0.0
1274,331093006,34,16,25,0.0
1275,331474015,118,15,0,0.0
1276,331474016,118,1,0,0.0
1277,331474017,118,6,0,0.0
1278,331474020,118,17,0,0.0
1279,331474021,118,16,0,0.0
1280,331474022,118,7,0,0.0
1281,331474024,118,17,0,0.0
1282,331474025,118,1,0,0.0
1283,331474027,118,45,0,0.0
1284,331474029,118,7,0,0.0
1285,331474030,118,15,0,0.0
1286,331474033,118,17,0,0.0
1287,331474035,118,4,0,0.0
1288,331474038,118,16,0,0.0
1289,331474039,118,5,26,0.0
1290,332055004,73,47,0,0.0
1291,333159002,118,1,25,0.0
1292,333323008,100,1,25,0.0
1293,333323015,100,47,25,0.0
1294,333323018,100,24,25,0.0
1295,333323019,100,5,25,0.0
1296,333323020,100,29,25,0.0
1297,333323030,100,22,25,0.0
1298,333323038,100,0,25,0.0
1299,333323040,100,27,25,0.0
1300,333323043,100,1,25,0.0
1301,333353009,73,6,0,0.0
1302,333353010,73,15,0,0.0
1303,334077001,110,1,25,0.0
1304,335037001,123,1,25,0.0
1305,335037004,123,1,25,0.0
1306,335037005,123,49,25,0.0
1307,335896020,110,7,15,0.0
1308,335991001,2,42,11,0.0
1309,336125002,89,1,25,0.0
1310,336125003,89,7,25,0.0
1311,336881001,118,1,25,0.0
1312,337777001,91,47,25,0.0
1313,337777004,91,1,25,0.0
1314,337777006,91,20,25,0.0
1315,337777012,91,20,26,0.0
1316,337777013,91,42,25,0.0
1317,337777014,91,47,8,0.0
1318,337777015,91,42,25,0.0
1319,337777016,91,5,25,0.0
1320,337991001,8,1,25,0.0
1321,337991002,8,8,25,0.0
1322,337991005,8,1,25,0.0
1323,337991006,8,8,25,0.0
1324,337991007,8,49,25,0.0
1325,337991009,8,49,25,0.0
1326,337991010,8,49,25,0.0
1327,338016001,8,1,25,0.0
1328,338016003,8,49,25,0.0
1329,338016009,8,1,25,0.0
1330,338016011,8,49,25,0.0
1331,338400001,123,1,25,0.0
1332,338400003,123,19,25,0.0
1333,338400004,123,1,25,0.0
1334,338400005,123,19,25,0.0
1335,339252001,103,29,25,0.0
1336,339252007,55,1,25,0.0
1337,339252009,55,4,25,0.0
1338,340223001,52,6,1,0.0
1339,340546046,105,1,15,0.0
1340,341129001,121,1,25,0.0
1341,341186001,121,0,25,0.0
1342,341242001,111,1,25,0.0
1343,341242006,111,5,25,0.0
1344,341242007,111,7,25,0.0
1345,341242009,111,7,15,0.0
1346,341242012,111,5,25,0.0
1347,341242013,111,5,25,0.0
1348,341242015,111,47,4,0.0
1349,341242016,111,2,25,0.0
1350,341242019,111,7,25,0.0
1351,341242026,111,1,21,0.0
1352,341452001,17,1,25,0.0
1353,341782018,110,1,28,0.0
1354,341782022,110,5,28,0.0
1355,341782023,110,6,28,0.0
1356,341782032,110,9,28,0.0
1357,341782033,110,2,28,0.0
1358,341782034,110,23,28,0.0
1359,341782043,110,5,28,0.0
1360,341782044,110,4,28,0.0
1361,341909034,127,24,25,0.0
1362,341909036,127,21,0,0.0
1363,341909045,127,47,0,0.0
1364,341909048,127,22,22,0.0
1365,341909049,127,24,0,0.0
1366,341909051,127,1,25,0.0
1367,341917002,49,25,11,0.0
1368,342034003,89,1,25,0.0
1369,342034014,89,24,25,0.0
1370,342034016,89,22,25,0.0
1371,342034017,89,9,25,0.0
1372,342034019,89,47,25,0.0
1373,342034027,89,20,25,0.0
1374,342060001,121,1,25,0.0
1375,342345019,83,48,0,0.0
1376,342345025,83,5,0,0.0
1377,342345026,83,47,0,0.0
1378,342434002,54,1,25,0.0
1379,342434003,54,7,15,0.0
1380,342434007,54,1,15,0.0
1381,342840001,73,47,25,0.0
1382,342954024,105,1,22,0.0
1383,343973008,65,24,25,0.0
1384,343973009,65,21,25,0.0
1385,343973011,65,24,25,0.0
1386,344534010,113,17,25,0.0
1387,344625009,55,20,26,0.0
1388,344627006,55,24,0,0.0
1389,344905001,123,1,25,0.0
1390,344956009,73,24,8,0.0
1391,344956011,73,47,0,0.0
1392,344956021,73,24,0,0.0
1393,344956023,73,6,0,0.0
1394,344956026,73,14,0,0.0
1395,345815002,13,47,25,0.0
1396,345830024,13,24,25,0.0
1397,345830025,13,24,25,0.0
1398,345830027,13,27,0,0.0
1399,345830028,13,24,0,0.0
1400,345830029,13,24,25,0.0
1401,345830031,13,24,0,0.0
1402,345830036,13,47,0,0.0
1403,345830037,13,28,0,0.0
1404,345922004,89,1,25,0.0
1405,345922005,89,17,15,0.0
1406,345922011,89,5,25,0.0
1407,346539014,100,5,0,0.0
1408,346539015,100,7,0,0.0
1409,346539017,100,1,0,0.0
1410,346539021,100,24,0,0.0
1411,347182012,8,1,25,0.0
1412,347200001,8,1,25,0.0
1413,347975001,13,47,25,0.0
1414,347983037,13,5,0,0.0
1415,347983038,13,24,0,0.0
1416,347983039,13,20,0,0.0
1417,347983042,13,28,0,0.0
1418,347983043,13,47,0,0.0
1419,347983047,13,17,0,0.0
1420,348168005,118,20,25,0.0
1421,348330026,13,5,0,0.0
1422,348330027,13,17,0,0.0
1423,348330031,13,15,0,0.0
1424,348330033,13,5,26,0.0
1425,348330037,13,47,0,0.0
1426,348330039,13,17,0,0.0
1427,348330041,13,47,0,0.0
1428,348330042,13,20,0,0.0
1429,348330043,13,17,0,0.0
1430,348330044,13,20,0,0.0
1431,348330045,13,47,0,0.0
1432,348330048,13,0,0,0.0
1433,348330049,13,5,0,0.0
1434,348442015,113,47,26,0.0
1435,348657006,70,14,25,0.0
1436,348870001,110,1,25,0.0
1437,348870006,110,16,15,0.0
1438,348870008,110,16,25,0.0
1439,348870009,110,16,25,0.0
1440,348870011,110,16,25,0.0
1441,348995024,127,20,10,0.0
1442,348995027,127,24,0,0.0
1443,348995028,127,47,0,0.0
1444,349080001,121,1,5,0.0
1445,349301001,6,1,25,0.0
1446,349301010,6,5,26,0.0
1447,349301011,6,47,25,0.0
1448,349301014,6,24,25,0.0
1449,349301016,6,48,25,0.0
1450,349301022,6,42,25,0.0
1451,349301023,6,1,22,0.0
1452,349301024,6,40,25,0.0
1453,349301025,6,47,25,0.0
1454,349301028,6,5,0,0.0
1455,349301029,6,24,0,0.0
1456,349301030,6,48,0,0.0
1457,349301032,6,42,25,0.0
1458,349301040,6,0,0,0.0
1459,349301041,6,29,0,0.0
1460,349301045,6,1,0,0.0
1461,349301046,6,1,0,0.0
1462,349301047,6,47,0,0.0
1463,349301048,6,8,25,0.0
1464,349669005,8,2,25,0.0
1465,349669006,8,1,25,0.0
1466,349669007,8,5,26,0.0
1467,349669008,8,26,26,0.0
1468,350082029,118,1,21,0.0
1469,350082031,118,7,21,0.0
1470,350082034,118,22,25,0.0
1471,350135015,118,24,25,0.0
1472,350135017,118,24,25,0.0
1473,350135018,118,1,25,0.0
1474,350911001,112,1,25,0.0
1475,350911002,112,5,25,0.0
1476,350911004,112,42,25,0.0
1477,350911006,112,17,25,0.0
1478,350911007,112,40,25,0.0
1479,350911008,112,9,25,0.0
1480,350911009,112,42,25,0.0
1481,350911010,112,7,25,0.0
1482,350911012,112,49,25,0.0
1483,351098028,89,10,25,0.0
1484,351098032,89,5,15,0.0
1485,351182003,48,49,25,0.0
1486,351182006,48,49,25,0.0
1487,351332007,105,17,28,0.0
1488,351462009,9,42,25,0.0
1489,351484002,107,1,25,0.0
1490,351484009,107,42,25,0.0
1491,351484012,107,37,0,0.0
1492,351484013,107,47,0,0.0
1493,351484014,107,37,25,0.0
1494,351484026,107,20,26,0.0
1495,351484027,107,42,25,0.0
1496,351484028,107,48,26,0.0
1497,351484033,107,47,21,0.0
1498,351484034,107,47,0,0.0
1499,351484037,107,8,25,0.0
1500,351484039,107,20,25,0.0
1501,351484041,107,28,25,0.0
1502,351484042,107,42,25,0.0
1503,351771044,123,1,14,0.0
1504,351771048,123,1,14,0.0
1505,351914028,123,40,15,0.0
1506,351914044,123,9,15,0.0
1507,351933001,17,47,25,0.0
1508,351933029,17,19,25,0.0
1509,351933038,17,16,25,0.0
1510,351933041,17,12,25,0.0
1511,351933046,17,10,15,0.0
1512,351933051,17,19,25,0.0
1513,351933052,17,40,25,0.0
1514,352811001,118,1,25,0.0
1515,352811025,118,47,25,0.0
1516,352811027,118,0,7,0.0
1517,352811033,118,47,0,0.0
1518,352811039,118,24,25,0.0
1519,354041001,52,14,17,0.0
1520,354246002,110,20,5,0.0
1521,354246011,110,7,5,0.0
1522,354246012,110,24,5,0.0
1523,354246014,110,48,25,0.0
1524,354246017,110,24,25,0.0
1525,354246018,110,5,5,0.0
1526,354246019,110,27,5,0.0
1527,354246021,110,5,5,0.0
1528,354307004,74,18,25,0.0
1529,354307008,74,49,25,0.0
1530,355062002,73,1,11,0.0
1531,355062004,73,23,11,0.0
1532,355072001,127,1,25,0.0
1533,355072002,127,47,25,0.0
1534,355072003,127,1,15,0.0
1535,355072004,127,9,15,0.0
1536,355072009,127,5,15,0.0
1537,355072031,127,40,15,0.0
1538,355072045,127,21,25,0.0
1539,355307042,127,47,25,0.0
1540,355307052,127,5,25,0.0
1541,355307053,127,17,15,0.0
1542,355325001,113,1,26,0.0
1543,355325003,113,47,25,0.0
1544,355421003,34,1,0,0.0
1545,355421004,34,5,0,0.0
1546,355569001,127,1,25,0.0
1547,355569002,127,47,25,0.0
1548,355569004,127,5,15,0.0
1549,355569005,127,9,15,0.0
1550,355569011,127,16,15,0.0
1551,355569043,127,47,26,0.0
1552,355569046,127,47,26,0.0
1553,356004013,105,1,15,0.0
1554,356174004,118,1,28,0.0
1555,356289005,95,1,25,0.0
1556,356289021,95,1,25,0.0
1557,356289059,95,1,13,0.0
1558,356289060,95,1,25,0.0
1559,356289064,95,40,0,0.0
1560,356289065,95,43,11,0.0
1561,356289068,95,1,26,0.0
1562,356289075,95,1,25,0.0
1563,356289076,95,6,25,0.0
1564,356289077,95,43,11,0.0
1565,356438015,73,44,0,0.0
1566,356438016,73,42,0,0.0
1567,356438017,73,6,0,0.0
1568,356438023,73,15,0,0.0
1569,356693020,55,9,25,0.0
1570,357130011,110,47,25,0.0
1571,357130017,110,24,25,0.0
1572,357751001,37,14,25,0.0
1573,357751002,37,43,25,0.0
1574,357751003,37,23,25,0.0
1575,357792003,104,23,27,0.0
1576,357792004,104,1,25,0.0
1577,357792006,104,22,25,0.0
1578,357792007,104,48,25,0.0
1579,357792008,104,25,25,0.0
1580,357792009,104,37,25,0.0
1581,357792011,104,1,20,0.0
1582,358254004,92,24,0,0.0
1583,358383017,24,5,1,0.0
1584,358383021,24,1,1,0.0
1585,358483006,105,0,15,0.0
1586,358483007,105,16,25,0.0
1587,358483009,105,11,25,0.0
1588,358483013,105,40,15,0.0
1589,358753001,70,14,25,0.0
1590,358753005,70,43,25,0.0
1591,359043005,92,5,25,0.0
1592,359043006,92,17,15,0.0
1593,359043007,92,5,0,0.0
1594,359043008,92,17,0,0.0
1595,359504016,82,2,26,0.0
1596,359504019,82,2,26,0.0
1597,359804002,54,22,25,0.0
1598,359804013,54,11,25,0.0
1599,359909001,89,1,25,0.0
1600,359909015,89,22,15,0.0
1601,359909030,89,11,25,0.0
1602,359909035,89,10,25,0.0
1603,360295023,5,7,25,0.0
1604,360859003,11,5,25,0.0
1605,360859004,11,17,21,0.0
1606,360859006,11,1,25,0.0
1607,360950004,104,49,20,0.0
1608,360950007,104,1,25,0.0
1609,360950008,104,1,25,0.0
1610,360950014,104,1,25,0.0
1611,360950016,104,49,20,0.0
1612,361401005,113,17,0,0.0
1613,361467024,113,17,0,0.0
1614,361467033,113,2,25,0.0
1615,361467035,113,5,8,0.0
1616,361467038,113,26,0,0.0
1617,361531002,104,14,25,0.0
1618,361531003,104,1,25,0.0
1619,361531005,104,6,17,0.0
1620,361531012,104,1,25,0.0
1621,362219001,121,0,25,0.0
1622,362219002,121,1,25,0.0
1623,362931024,113,49,25,0.0
1624,362931025,113,5,25,0.0
1625,362931027,113,6,25,0.0
1626,362931028,113,1,15,0.0
1627,362997001,127,1,25,0.0
1628,362997005,127,47,25,0.0
1629,362997008,127,5,25,0.0
1630,362997009,127,45,15,0.0
1631,362997010,127,40,15,0.0
1632,362997011,127,5,25,0.0
1633,362997012,127,30,25,0.0
1634,362997013,127,45,25,0.0
1635,364297017,118,5,15,0.0
1636,364297018,118,1,18,0.0
1637,364297025,118,1,0,0.0
1638,364297029,118,7,25,0.0
1639,364297030,118,5,25,0.0
1640,364409028,73,1,22,0.0
1641,364409033,73,29,25,0.0
1642,364409037,73,24,25,0.0
1643,364409038,73,47,25,0.0
1644,364409039,73,24,25,0.0
1645,364409044,73,24,0,0.0
1646,365025018,63,35,25,0.0
1647,365058001,92,20,25,0.0
1648,365102023,73,24,25,0.0
1649,365102032,73,24,25,0.0
1650,365102037,73,35,25,0.0
1651,365102042,73,24,18,0.0
1652,365102043,73,43,25,0.0
1653,365439048,100,16,6,0.0
